replicate_id,n_samples,mcc
191,299,0.03410257284496931
192,308,-0.0008073318769552403
193,290,-0.025972827183989355
194,304,0.05907535159114478
195,306,0.04578685464956301
196,305,-0.024584270463224672
197,293,0.05448692334127367
198,306,0.0011271009546068758
199,295,0.04721249419214301
200,305,0.049164938612656466
201,307,-0.029147200399313355
202,304,-0.014432398322441062
203,305,0.03480317722616686
204,284,-0.024316266677522506
205,303,0.006921214284821027
206,310,-0.00647103495364531
207,308,-0.04580449551118829
208,308,-0.0008938463795556158
209,308,-0.01983538814721859
210,302,-0.023037902055758938
211,273,0.03571311868718304
212,282,-0.1333206648501478
213,285,0.08775030632943856
214,308,0.0007212386936848681
215,309,-0.04848943500920406
216,272,0.1554398168455407
217,297,0.026147060367707513
218,305,0.02192053898323039
219,308,0.02615328904829707
220,289,0.07952982312669661
221,304,0.04840850927762146
222,309,0.09545452650447793
223,306,0.0
224,310,0.04534664190358179
225,304,-0.01633563304248796
226,300,-0.0020104777662892813
227,308,0.0
228,306,-0.007405078553128294
229,280,-0.11484800757412343
230,305,-0.004368775552367364
231,307,0.002866772805974077
232,300,-0.044406950247904385
233,300,0.11317831585491386
234,308,0.007302695710244961
235,310,0.013135173437318343
236,280,0.10109158049962583
237,309,-0.002721507228832133
238,307,0.016116030695224375
239,279,0.03246053645792934
240,282,0.03489251421756249
241,279,-0.14596049042807177
242,305,0.10161255653342277
243,292,-0.06759544362920372
244,301,-0.048081428821878054
245,301,-0.059817214074771224
246,303,-0.041439065407043306
247,310,0.013103560459023979
248,302,0.007700128925323529
249,304,0.06729323073234568
250,309,-0.029522063187066766
251,283,-0.08272869522471618
252,307,0.04224961019397272
253,303,0.046667488675911924
254,294,0.06491305963755442
255,306,-0.0035604661662202094
256,303,0.0027492940644346323
257,309,0.022475300639877533
258,309,-0.029139490857785097
259,300,-0.0024524067406286316
260,292,-0.062116506503501236
261,303,0.028889382762723854
262,275,-0.1544885693090502
263,304,0.013251136747832066
264,284,-0.06459074546122785
265,309,-0.01590825833690348
266,283,-0.06747020041160331
267,307,-0.009538461742806757
268,306,-0.0021652133474093097
269,309,0.016027541988666294
270,307,-0.010269036916922067
271,307,0.06201004427173523
272,309,-0.0028693940766828557
273,288,0.03249728262607688
274,288,-0.03832641886731368
275,308,-0.0262953111423425
276,278,-0.17008227267558296
277,306,0.07816118789350447
278,300,-0.03683553332275435
279,308,-0.013315591032282687
280,308,0.09087438192148761
281,309,0.029139490857785097
282,307,-0.003676726012624403
283,304,0.02722297546406227
284,283,0.06401945823056315
285,307,-0.042222634250288535
286,307,-0.016668965225777627
287,309,0.0614412169747928
288,308,-0.04682614714625155
289,303,0.044551423926629564
290,309,0.015861284318037277
291,308,-0.005698574239862527
292,308,0.012345909403664508
293,309,0.04928606296419964
294,302,0.02040464446553089
295,309,-0.042140838496447564
296,309,-0.03551993481827376
297,305,0.08137999714144338
298,306,0.06503394282943638
299,286,-0.060577238398730866
300,307,-0.0695360885914501
301,295,0.06203052313939224
302,310,-0.01963302014189545
303,306,0.026560635762986527
304,309,0.041985986857344726
305,310,-0.04615562976535543
306,288,-0.08175234004034572
307,310,0.025871684190211096
308,308,0.025413057501013886
309,308,0.03917303733717809
310,307,-0.05541001169755865
311,297,0.07337935323308944
312,308,0.01312159702703695
313,286,-0.022548053306327816
314,308,0.11038958631765639
315,307,-0.01710591532436868
316,307,-0.009421415566147619
317,306,0.05161242107349149
318,309,0.0037724035785517474
319,304,0.019278038319538553
320,310,-0.006632997531593442
321,307,0.06185848732123616
322,307,-0.06878820887454297
323,305,-0.014708034230203629
324,308,0.006629206997054779
325,308,0.040553960824398216
326,296,0.10063297393157368
327,307,0.016039797223449243
328,305,-0.04926377958073828
329,301,0.05654400547539899
330,310,0.0
331,305,-0.00542011486623397
332,306,0.03950322817410425
333,310,-0.04529724467551717
334,304,-0.03981977108653564
335,268,0.05129985251313604
336,302,0.03724518718164855
337,301,0.024248796594476436
338,308,0.00666800040013338
339,308,-0.026082026547865053
340,279,-0.12280898310810302
341,310,0.045468926922371075
342,308,-0.0075984806265321555
343,304,0.033913182583128074
344,309,0.08115935468450512
345,300,0.030135606050755534
346,278,-0.11934752628470963
347,308,-0.01541348874014428
348,307,-0.037444294242811364
349,279,0.048157133033088724
350,298,0.02953557520529007
351,308,-0.013176156917368247
352,308,-0.0072073125010735095
353,308,0.07255235889916475
354,308,-0.0011564079049558088
