replicate_id,n_samples,mcc
327,278,-0.03907295134355129
328,279,-0.0038912300827258386
329,280,-0.005853661322385587
330,280,0.23121962223423068
331,279,-0.06716735256254645
332,278,0.2933676269879902
333,279,-0.01949301511454254
334,280,0.2700834188881738
335,280,0.17511819922894495
336,280,-0.08997406037282704
337,278,0.32256159236535487
338,279,0.27939513489224743
339,279,0.11946399006622517
340,280,0.08991228070175439
341,279,0.2567517389115408
342,279,-0.15006962124660475
343,278,0.0691837582461613
344,279,0.2868233142630352
345,279,0.1688894026870219
346,279,0.1504695392553963
347,279,0.20905735779078544
348,279,0.29355539538684194
349,279,0.08951983884653116
350,278,0.3298313639308406
351,279,0.1540777684053735
352,278,0.49491238780711305
353,278,0.10861837309581163
354,279,0.23384638783490125
355,280,0.07462936897623786
356,279,0.29474560759310187
357,279,0.30711920529801323
358,279,0.2205686371921725
359,279,-0.07349580858526654
360,278,0.30682158764932693
361,279,-0.2117560467038204
362,278,0.2999617554051347
363,279,0.1410828630968535
364,278,0.3149925844886325
365,278,0.13084093622549892
366,279,0.383412357241941
367,280,0.15504955358873143
368,279,-0.06846994902069996
369,278,0.17209844207260033
370,280,0.11236308471298133
371,279,-0.35613337712496546
372,278,0.03349198883867312
373,280,0.16428218516819273
374,279,0.10283175307938099
375,279,0.31047042777722456
376,280,-0.09951224248055499
377,278,0.303125
378,279,0.401821021335116
379,280,0.22213082915965965
380,280,-0.021463424848747154
381,280,0.13245323570650439
382,279,0.11299115897538804
383,280,0.24535689726662943
384,278,0.3699858230658964
385,280,0.16822975911192037
386,279,0.3722477681547083
387,279,0.33154948498959097
388,279,0.15132828328709116
389,280,0.11897267793139199
390,278,0.308684313250883
391,279,0.25895089699203616
392,279,0.06372713290523455
393,279,0.042946484516330964
394,280,0.2512414554383963
395,278,0.12921229603775838
396,280,0.17896227960710986
397,279,0.08494683347379907
398,280,0.2525928297711989
399,278,0.20727936706920047
